100,200,300,400,500,600
0.1081157739325801,0.2272538672978505,0.2617825689187655,0.2114550634662834,0.2525106632158884,0.2518476910323198
0.1231159780452049,0.2119085263073638,0.2474114887306318,0.2717196117789989,0.2627602111355788,0.2784389274491546
0.111848145676783,0.1754226967496953,0.2739771587496575,0.2580487990702595,0.2849026827279009,0.3123167798212468
0.1166654545568968,0.2019464299705317,0.2270848215925009,0.2632398550203298,0.2788216515304944,0.2900248687329318
0.1284338799040382,0.2366827444296519,0.2480797649614885,0.2800709574612711,0.269515895167795,0.2771300369678699
0.1295647481684648,0.1961727214635509,0.2215262687715077,0.2441425491582921,0.288190040609208,0.2579750808541204
0.0910630153921947,0.2104660676100123,0.2329602617626489,0.2688988952652729,0.2435993199822212,0.2653518218152322
0.1054822036511233,0.1921475458557215,0.1811977707255969,0.221603506028272,0.2347685267628505,0.2521684741407441
0.1328702754266157,0.2042664326624944,0.2251750246928373,0.2460902753473259,0.2656628096722151,0.2825932730546399
0.1201744498703339,0.2017616980240407,0.2375922917657146,0.2509536000886557,0.2594259512571999,0.2782308171861736
