run,round,n_labeled,perm_seed,lambda,signal,z
2,3,300,20260827,0.0,pm,0.5944880209899375
2,3,300,20260827,0.0,cons,0.4536416765579587
2,3,300,20260827,0.0,loc,0.114
2,3,300,20260827,0.0,cons_full,0.4247763974251374
2,3,300,20260827,0.5,obs,0.4986722673103737
2,3,300,20260827,0.5,pm,0.5485273795213923
2,3,300,20260827,0.5,cons,0.4876719859922441
2,3,300,20260827,0.5,loc,0.10066666666666668
2,3,300,20260827,0.5,cons_full,0.48840922606165904
2,3,300,20260827,1.0,obs,0.270844502961122
2,3,300,20260827,1.0,pm,0.3054032313474229
2,3,300,20260827,1.0,cons,0.37001804922353093
2,3,300,20260827,1.0,loc,0.044333333333333336
2,3,300,20260827,1.0,cons_full,0.3820972989531789
2,3,300,20260828,0.0,obs,0.5456266481085522
2,3,300,20260828,0.0,pm,0.5944880209899375
2,3,300,20260828,0.0,cons,0.4536416765579587
2,3,300,20260828,0.0,loc,0.114
2,3,300,20260828,0.0,cons_full,0.4247763974251374
2,3,300,20260828,0.5,obs,0.49061254619282973
2,3,300,20260828,0.5,pm,0.5471282034026403
2,3,300,20260828,0.5,cons,0.4808021250195855
2,3,300,20260828,0.5,loc,0.08600000000000001
2,3,300,20260828,0.5,cons_full,0.4862838912347319
2,3,300,20260828,1.0,obs,0.2269906157427248
2,3,300,20260828,1.0,pm,0.27272367477009296
2,3,300,20260828,1.0,cons,0.3359377724994895
2,3,300,20260828,1.0,loc,0.02966666666666666
2,3,300,20260828,1.0,cons_full,0.3757072454817988
2,3,300,20260829,0.0,obs,0.5456266481085522
2,3,300,20260829,0.0,pm,0.5944880209899375
2,3,300,20260829,0.0,cons,0.4536416765579587
2,3,300,20260829,0.0,loc,0.114
2,3,300,20260829,0.0,cons_full,0.4247763974251374
2,3,300,20260829,0.5,obs,0.491441401071393
2,3,300,20260829,0.5,pm,0.5475337420271489
2,3,300,20260829,0.5,cons,0.4814860031125448
2,3,300,20260829,0.5,loc,0.09899999999999999
2,3,300,20260829,0.5,cons_full,0.48676591304599104
2,3,300,20260829,1.0,obs,0.2452909480288798
2,3,300,20260829,1.0,pm,0.29191680826858735
2,3,300,20260829,1.0,cons,0.3527031556558468
2,3,300,20260829,1.0,loc,0.039666666666666676
2,3,300,20260829,1.0,cons_full,0.3809076724890633
2,3,300,20260830,0.0,obs,0.5456266481085522
2,3,300,20260830,0.0,pm,0.5944880209899375
2,3,300,20260830,0.0,cons,0.4536416765579587
2,3,300,20260830,0.0,loc,0.114
2,3,300,20260830,0.0,cons_full,0.4247763974251374
2,3,300,20260830,0.5,obs,0.4777249519649986
2,3,300,20260830,0.5,pm,0.5242639461853964
2,3,300,20260830,0.5,cons,0.4833674923287021
2,3,300,20260830,0.5,loc,0.09166666666666666
2,3,300,20260830,0.5,cons_full,0.48657164465559405
2,3,300,20260830,1.0,obs,0.24413360442267507
2,3,300,20260830,1.0,pm,0.27323891571498515
2,3,300,20260830,1.0,cons,0.369061777607704
2,3,300,20260830,1.0,loc,0.03
2,3,300,20260830,1.0,cons_full,0.38149618633728666
2,4,400,20260826,0.0,obs,0.5567676950053745
2,4,400,20260826,0.0,pm,0.6029592805019977
2,4,400,20260826,0.0,cons,0.4480394214446121
2,4,400,20260826,0.0,loc,0.10675000000000001
2,4,400,20260826,0.0,cons_full,0.4247763974251374
2,4,400,20260826,0.5,obs,0.49225407673826277
2,4,400,20260826,0.5,pm,0.5466186428779987
2,4,400,20260826,0.5,cons,0.48695769166052655
2,4,400,20260826,0.5,loc,0.10074999999999999
2,4,400,20260826,0.5,cons_full,0.4876488217304923
2,4,400,20260826,1.0,obs,0.24076642319592487
2,4,400,20260826,1.0,pm,0.2867404802323003
2,4,400,20260826,1.0,cons,0.3683540598398366
2,4,400,20260826,1.0,loc,0.015499999999999998
2,4,400,20260826,1.0,cons_full,0.37825947758197226
2,4,400,20260827,0.0,obs,0.5567676950053745
2,4,400,20260827,0.0,pm,0.6029592805019977
2,4,400,20260827,0.0,cons,0.4480394214446121
2,4,400,20260827,0.0,loc,0.10675000000000001
2,4,400,20260827,0.0,cons_full,0.4247763974251374
2,4,400,20260827,0.5,obs,0.4999294787377899
2,4,400,20260827,0.5,pm,0.5498749030137686
2,4,400,20260827,0.5,cons,0.4840692135510385
2,4,400,20260827,0.5,loc,0.09149999999999998
2,4,400,20260827,0.5,cons_full,0.48840922606165904
2,4,400,20260827,1.0,obs,0.25271422052881287
2,4,400,20260827,1.0,pm,0.29017840372451587
2,4,400,20260827,1.0,cons,0.36264521316488146
2,4,400,20260827,1.0,loc,0.02475
2,4,400,20260827,1.0,cons_full,0.3820972989531789
2,4,400,20260828,0.0,obs,0.5567676950053745
2,4,400,20260828,0.0,pm,0.6029592805019977
2,4,400,20260828,0.0,cons,0.4480394214446121
2,4,400,20260828,0.0,loc,0.10675000000000001
2,4,400,20260828,0.0,cons_full,0.4247763974251374
2,4,400,20260828,0.5,obs,0.4877277378913784
2,4,400,20260828,0.5,pm,0.5456218353171829
2,4,400,20260828,0.5,cons,0.4800401715997477
2,4,400,20260828,0.5,loc,0.08125
2,4,400,20260828,0.5,cons_full,0.4862838912347319
2,4,400,20260828,1.0,obs,0.218008293722761
2,4,400,20260828,1.0,pm,0.27002353008901
2,4,400,20260828,1.0,cons,0.3458681816794484
2,4,400,20260828,1.0,loc,0.0225
2,4,400,20260828,1.0,cons_full,0.3757072454817988
2,4,400,20260829,0.0,obs,0.5567676950053745
2,4,400,20260829,0.0,pm,0.6029592805019977
2,4,400,20260829,0.0,cons,0.4480394214446121
2,4,400,20260829,0.0,loc,0.10675000000000001
2,4,400,20260829,0.0,cons_full,0.4247763974251374
2,4,400,20260829,0.5,obs,0.5026262363682196
2,4,400,20260829,0.5,pm,0.5573929740745592
2,4,400,20260829,0.5,cons,0.4764142050700905
2,4,400,20260829,0.5,loc,0.1
2,4,400,20260829,0.5,cons_full,0.48676591304599104
2,4,400,20260829,1.0,obs,0.260643098098013
2,4,400,20260829,1.0,pm,0.3082616636652697
2,4,400,20260829,1.0,cons,0.3528632190534474
2,4,400,20260829,1.0,loc,0.03625
2,4,400,20260829,1.0,cons_full,0.3809076724890633
2,4,400,20260830,0.0,obs,0.5567676950053745
2,4,400,20260830,0.0,pm,0.6029592805019977
2,4,400,20260830,0.0,cons,0.4480394214446121
2,4,400,20260830,0.0,loc,0.10675000000000001
2,4,400,20260830,0.0,cons_full,0.4247763974251374
2,4,400,20260830,0.5,obs,0.4874311465860742
2,4,400,20260830,0.5,pm,0.5360021457339272
2,4,400,20260830,0.5,cons,0.4791961571005085
2,4,400,20260830,0.5,loc,0.085
2,4,400,20260830,0.5,cons_full,0.48657164465559405
2,4,400,20260830,1.0,obs,0.2426385331438041
2,4,400,20260830,1.0,pm,0.27827806449473796
2,4,400,20260830,1.0,cons,0.36109430128650055
2,4,400,20260830,1.0,loc,0.021750000000000002
2,4,400,20260830,1.0,cons_full,0.38149618633728666
2,5,500,20260826,0.0,obs,0.5489063799437293
2,5,500,20260826,0.0,pm,
2,5,500,20260826,0.0,cons,0.4477476237993057
2,5,500,20260826,0.0,loc,0.1044
2,5,500,20260826,0.0,cons_full,0.4247763974251374
2,5,500,20260826,0.5,obs,0.47901027073559393
2,5,500,20260826,0.5,pm,
2,5,500,20260826,0.5,cons,0.48748651873863
2,5,500,20260826,0.5,loc,0.0864
2,5,500,20260826,0.5,cons_full,0.4876488217304923
2,5,500,20260826,1.0,obs,0.22415595337094624
2,5,500,20260826,1.0,pm,
2,5,500,20260826,1.0,cons,0.3659517756155907
2,5,500,20260826,1.0,loc,0.009
2,5,500,20260826,1.0,cons_full,0.37825947758197226
2,5,500,20260827,0.0,obs,0.5489063799437293
2,5,500,20260827,0.0,pm,
2,5,500,20260827,0.0,cons,0.4477476237993057
2,5,500,20260827,0.0,loc,0.1044
2,5,500,20260827,0.0,cons_full,0.4247763974251374
2,5,500,20260827,0.5,obs,0.4910352451906891
2,5,500,20260827,0.5,pm,
2,5,500,20260827,0.5,cons,0.4830552742286186
2,5,500,20260827,0.5,loc,0.084
2,5,500,20260827,0.5,cons_full,0.48840922606165904
2,5,500,20260827,1.0,obs,0.25025464589454377
2,5,500,20260827,1.0,pm,
2,5,500,20260827,1.0,cons,0.3629441014846823
2,5,500,20260827,1.0,loc,0.02
2,5,500,20260827,1.0,cons_full,0.3820972989531789
2,5,500,20260828,0.0,obs,0.5489063799437293
2,5,500,20260828,0.0,pm,
2,5,500,20260828,0.0,cons,0.4477476237993057
2,5,500,20260828,0.0,loc,0.1044
2,5,500,20260828,0.0,cons_full,0.4247763974251374
2,5,500,20260828,0.5,obs,0.4788330791361594
2,5,500,20260828,0.5,pm,
2,5,500,20260828,0.5,cons,0.48215657763322156
2,5,500,20260828,0.5,loc,0.0696
2,5,500,20260828,0.5,cons_full,0.4862838912347319
2,5,500,20260828,1.0,obs,0.20628700292286908
2,5,500,20260828,1.0,pm,
2,5,500,20260828,1.0,cons,0.345831677788186
2,5,500,20260828,1.0,loc,0.014600000000000002
2,5,500,20260828,1.0,cons_full,0.3757072454817988
2,5,500,20260829,0.0,obs,0.5489063799437293
2,5,500,20260829,0.0,pm,
2,5,500,20260829,0.0,cons,0.4477476237993057
2,5,500,20260829,0.0,loc,0.1044
2,5,500,20260829,0.0,cons_full,0.4247763974251374
2,5,500,20260829,0.5,obs,0.4919357278445677
2,5,500,20260829,0.5,pm,
2,5,500,20260829,0.5,cons,0.4812006112765376
2,5,500,20260829,0.5,loc,0.0912
2,5,500,20260829,0.5,cons_full,0.48676591304599104
2,5,500,20260829,1.0,obs,0.24724525377918777
2,5,500,20260829,1.0,pm,
2,5,500,20260829,1.0,cons,0.35596196159618276
2,5,500,20260829,1.0,loc,0.026600000000000002
2,5,500,20260829,1.0,cons_full,0.3809076724890633
2,5,500,20260830,0.0,obs,0.5489063799437293
2,5,500,20260830,0.0,pm,
2,5,500,20260830,0.0,cons,0.4477476237993057
2,5,500,20260830,0.0,loc,0.1044
2,5,500,20260830,0.0,cons_full,0.4247763974251374
2,5,500,20260830,0.5,obs,0.48368080522644225
2,5,500,20260830,0.5,pm,
2,5,500,20260830,0.5,cons,0.48063023380038866
2,5,500,20260830,0.5,loc,0.08180000000000001
2,5,500,20260830,0.5,cons_full,0.48657164465559405
2,5,500,20260830,1.0,obs,0.2417268607568728
2,5,500,20260830,1.0,pm,
2,5,500,20260830,1.0,cons,0.359475067213002
2,5,500,20260830,1.0,loc,0.017200000000000003
2,5,500,20260830,1.0,cons_full,0.38149618633728666
3,1,100,20260826,0.0,obs,0.45124494210971544
3,1,100,20260826,0.0,pm,0.4069195058150134
3,1,100,20260826,0.0,cons,0.4031854667512124
3,1,100,20260826,0.0,loc,0.237
3,1,100,20260826,0.0,cons_full,0.4247763974251374
3,1,100,20260826,0.5,obs,0.33718051050588377
3,1,100,20260826,0.5,pm,0.3085749203764542
3,1,100,20260826,0.5,cons,0.5028891086275525
3,1,100,20260826,0.5,loc,0.188
3,1,100,20260826,0.5,cons_full,0.4876488217304923
3,1,100,20260826,1.0,obs,0.13576294508941464
3,1,100,20260826,1.0,pm,0.12905540339194746
3,1,100,20260826,1.0,cons,0.4172705556585074
3,1,100,20260826,1.0,loc,0.07
3,1,100,20260826,1.0,cons_full,0.37825947758197226
3,1,100,20260827,0.0,obs,0.45124494210971544
3,1,100,20260827,0.0,pm,0.4069195058150134
3,1,100,20260827,0.0,cons,0.4031854667512124
3,1,100,20260827,0.0,loc,0.237
3,1,100,20260827,0.0,cons_full,0.4247763974251374
3,1,100,20260827,0.5,obs,0.3768788852749481
3,1,100,20260827,0.5,pm,0.33191402654534596
3,1,100,20260827,0.5,cons,0.49628800054450867
3,1,100,20260827,0.5,loc,0.171
3,1,100,20260827,0.5,cons_full,0.48840922606165904
3,1,100,20260827,1.0,obs,0.19631204250479092
3,1,100,20260827,1.0,pm,0.16499862570001528
3,1,100,20260827,1.0,cons,0.41700237929474504
3,1,100,20260827,1.0,loc,0.064
3,1,100,20260827,1.0,cons_full,0.3820972989531789
3,1,100,20260828,0.0,obs,0.45124494210971544
3,1,100,20260828,0.0,pm,0.4069195058150134
3,1,100,20260828,0.0,cons,0.4031854667512124
3,1,100,20260828,0.0,loc,0.237
3,1,100,20260828,0.0,cons_full,0.4247763974251374
3,1,100,20260828,0.5,obs,0.3897357555499624
3,1,100,20260828,0.5,pm,0.3356571943072153
3,1,100,20260828,0.5,cons,0.4866246329647415
3,1,100,20260828,0.5,loc,0.18600000000000005
3,1,100,20260828,0.5,cons_full,0.4862838912347319
3,1,100,20260828,1.0,obs,0.18285145355987195
3,1,100,20260828,1.0,pm,0.14049506178426666
3,1,100,20260828,1.0,cons,0.37712707915832416
3,1,100,20260828,1.0,loc,0.08299999999999999
3,1,100,20260828,1.0,cons_full,0.3757072454817988
3,1,100,20260829,0.0,obs,0.45124494210971544
3,1,100,20260829,0.0,pm,0.4069195058150134
3,1,100,20260829,0.0,cons,0.4031854667512124
3,1,100,20260829,0.0,loc,0.237
3,1,100,20260829,0.0,cons_full,0.4247763974251374
3,1,100,20260829,0.5,obs,0.3610998866547427
3,1,100,20260829,0.5,pm,0.33960836476432577
3,1,100,20260829,0.5,cons,0.4893738822917823
3,1,100,20260829,0.5,loc,0.20099999999999998
3,1,100,20260829,0.5,cons_full,0.48676591304599104
3,1,100,20260829,1.0,obs,0.15110824455431987
3,1,100,20260829,1.0,pm,0.15753121357203748
3,1,100,20260829,1.0,cons,0.38866381685672874
3,1,100,20260829,1.0,loc,0.10699999999999997
3,1,100,20260829,1.0,cons_full,0.3809076724890633
3,1,100,20260830,0.0,obs,0.45124494210971544
3,1,100,20260830,0.0,pm,0.4069195058150134
3,1,100,20260830,0.0,cons,0.4031854667512124
3,1,100,20260830,0.0,loc,0.237
3,1,100,20260830,0.0,cons_full,0.4247763974251374
3,1,100,20260830,0.5,obs,0.3373420607440491
3,1,100,20260830,0.5,pm,0.30198556442280683
3,1,100,20260830,0.5,cons,0.4926137216448892
3,1,100,20260830,0.5,loc,0.16400000000000003
3,1,100,20260830,0.5,cons_full,0.48657164465559405
3,1,100,20260830,1.0,obs,0.14999058004302854
3,1,100,20260830,1.0,pm,0.13209687214996
3,1,100,20260830,1.0,cons,0.40623895417081474
3,1,100,20260830,1.0,loc,0.052000000000000005
3,1,100,20260830,1.0,cons_full,0.38149618633728666
3,2,200,20260826,0.0,obs,0.5482719967541202
3,2,200,20260826,0.0,pm,0.5829415249378641
3,2,200,20260826,0.0,cons,0.42968463457453027
3,2,200,20260826,0.0,loc,0.19399999999999998
3,2,200,20260826,0.0,cons_full,0.4247763974251374
3,2,200,20260826,0.5,obs,0.46623604367146376
3,2,200,20260826,0.5,pm,0.5027036391225198
3,2,200,20260826,0.5,cons,0.4760550575766541
3,2,200,20260826,0.5,loc,0.128
3,2,200,20260826,0.5,cons_full,0.4876488217304923
3,2,200,20260826,1.0,obs,0.19828503083092786
3,2,200,20260826,1.0,pm,0.22386014379236877
3,2,200,20260826,1.0,cons,0.3619206590950553
3,2,200,20260826,1.0,loc,0.0165
3,2,200,20260826,1.0,cons_full,0.37825947758197226
3,2,200,20260827,0.0,obs,0.5482719967541202
3,2,200,20260827,0.0,pm,0.5829415249378641
3,2,200,20260827,0.0,cons,0.42968463457453027
3,2,200,20260827,0.0,loc,0.19399999999999998
3,2,200,20260827,0.0,cons_full,0.4247763974251374
3,2,200,20260827,0.5,obs,0.508190862830791
3,2,200,20260827,0.5,pm,0.55534794454287
3,2,200,20260827,0.5,cons,0.4717376234445198
3,2,200,20260827,0.5,loc,0.14500000000000002
3,2,200,20260827,0.5,cons_full,0.48840922606165904
3,2,200,20260827,1.0,obs,0.2826284816547356
3,2,200,20260827,1.0,pm,0.329697922923148
3,2,200,20260827,1.0,cons,0.36428816214779286
3,2,200,20260827,1.0,loc,0.04050000000000001
3,2,200,20260827,1.0,cons_full,0.3820972989531789
3,2,200,20260828,0.0,obs,0.5482719967541202
3,2,200,20260828,0.0,pm,0.5829415249378641
3,2,200,20260828,0.0,cons,0.42968463457453027
3,2,200,20260828,0.0,loc,0.19399999999999998
3,2,200,20260828,0.0,cons_full,0.4247763974251374
3,2,200,20260828,0.5,obs,0.48884460011814657
3,2,200,20260828,0.5,pm,0.5297017802864551
3,2,200,20260828,0.5,cons,0.46107006437573306
3,2,200,20260828,0.5,loc,0.15600000000000003
3,2,200,20260828,0.5,cons_full,0.4862838912347319
3,2,200,20260828,1.0,obs,0.22864200786093167
3,2,200,20260828,1.0,pm,0.2627210897561442
3,2,200,20260828,1.0,cons,0.3329909400629533
3,2,200,20260828,1.0,loc,0.068
3,2,200,20260828,1.0,cons_full,0.3757072454817988
3,2,200,20260829,0.0,obs,0.5482719967541202
3,2,200,20260829,0.0,pm,0.5829415249378641
3,2,200,20260829,0.0,cons,0.42968463457453027
3,2,200,20260829,0.0,loc,0.19399999999999998
3,2,200,20260829,0.0,cons_full,0.4247763974251374
3,2,200,20260829,0.5,obs,0.4778412489720147
3,2,200,20260829,0.5,pm,0.5206847470429454
3,2,200,20260829,0.5,cons,0.46481949818011614
3,2,200,20260829,0.5,loc,0.14800000000000002
3,2,200,20260829,0.5,cons_full,0.48676591304599104
3,2,200,20260829,1.0,obs,0.21346222643284482
3,2,200,20260829,1.0,pm,0.2510142903208157
3,2,200,20260829,1.0,cons,0.33936258731781355
3,2,200,20260829,1.0,loc,0.06
3,2,200,20260829,1.0,cons_full,0.3809076724890633
3,2,200,20260830,0.0,obs,0.5482719967541202
3,2,200,20260830,0.0,pm,0.5829415249378641
3,2,200,20260830,0.0,cons,0.42968463457453027
3,2,200,20260830,0.0,loc,0.19399999999999998
3,2,200,20260830,0.0,cons_full,0.4247763974251374
3,2,200,20260830,0.5,obs,0.45409752414425764
3,2,200,20260830,0.5,pm,0.49042411408288294
3,2,200,20260830,0.5,cons,0.4639470059767387
3,2,200,20260830,0.5,loc,0.136
3,2,200,20260830,0.5,cons_full,0.48657164465559405
3,2,200,20260830,1.0,obs,0.1931734413299418
3,2,200,20260830,1.0,pm,0.21940200352084144
3,2,200,20260830,1.0,cons,0.3503368280965904
3,2,200,20260830,1.0,loc,0.036500000000000005
3,2,200,20260830,1.0,cons_full,0.38149618633728666
3,3,300,20260826,0.0,obs,0.5643194665054055
3,3,300,20260826,0.0,pm,0.5940644200393305
3,3,300,20260826,0.0,cons,0.45367166377997925
3,3,300,20260826,0.0,loc,0.14533333333333334
3,3,300,20260826,0.0,cons_full,0.4247763974251374
3,3,300,20260826,0.5,obs,0.4935779681153956
3,3,300,20260826,0.5,pm,0.531319647173506
3,3,300,20260826,0.5,cons,0.4903540831942016
3,3,300,20260826,0.5,loc,0.11599999999999999
3,3,300,20260826,0.5,cons_full,0.4876488217304923
3,3,300,20260826,1.0,obs,0.2247790482734274
3,3,300,20260826,1.0,pm,0.25968428144774136
3,3,300,20260826,1.0,cons,0.36467176384796635
3,3,300,20260826,1.0,loc,0.015666666666666666
3,3,300,20260826,1.0,cons_full,0.37825947758197226
3,3,300,20260827,0.0,obs,0.5643194665054055
3,3,300,20260827,0.0,pm,0.5940644200393305
3,3,300,20260827,0.0,cons,0.45367166377997925
3,3,300,20260827,0.0,loc,0.14533333333333334
3,3,300,20260827,0.0,cons_full,0.4247763974251374
3,3,300,20260827,0.5,obs,0.5162281309741715
3,3,300,20260827,0.5,pm,0.5587670406869824
3,3,300,20260827,0.5,cons,0.48641521324562814
3,3,300,20260827,0.5,loc,0.118
3,3,300,20260827,0.5,cons_full,0.48840922606165904
3,3,300,20260827,1.0,obs,0.27780621493165725
3,3,300,20260827,1.0,pm,0.323014706200478
3,3,300,20260827,1.0,cons,0.3657175656838388
3,3,300,20260827,1.0,loc,0.03166666666666667
3,3,300,20260827,1.0,cons_full,0.3820972989531789
3,3,300,20260828,0.0,obs,0.5643194665054055
3,3,300,20260828,0.0,pm,0.5940644200393305
3,3,300,20260828,0.0,cons,0.45367166377997925
3,3,300,20260828,0.0,loc,0.14533333333333334
3,3,300,20260828,0.0,cons_full,0.4247763974251374
3,3,300,20260828,0.5,obs,0.49802704485531646
3,3,300,20260828,0.5,pm,0.5388814628351479
3,3,300,20260828,0.5,cons,0.4838852148945732
3,3,300,20260828,0.5,loc,0.11033333333333334
3,3,300,20260828,0.5,cons_full,0.4862838912347319
3,3,300,20260828,1.0,obs,0.21777654207784466
3,3,300,20260828,1.0,pm,0.25810275685854006
3,3,300,20260828,1.0,cons,0.3400331624878527
3,3,300,20260828,1.0,loc,0.028333333333333332
3,3,300,20260828,1.0,cons_full,0.3757072454817988
3,3,300,20260829,0.0,obs,0.5643194665054055
3,3,300,20260829,0.0,pm,0.5940644200393305
3,3,300,20260829,0.0,cons,0.45367166377997925
3,3,300,20260829,0.0,loc,0.14533333333333334
3,3,300,20260829,0.0,cons_full,0.4247763974251374
3,3,300,20260829,0.5,obs,0.49689184227725464
3,3,300,20260829,0.5,pm,0.5327418632898934
3,3,300,20260829,0.5,cons,0.4810833003617577
3,3,300,20260829,0.5,loc,0.12
3,3,300,20260829,0.5,cons_full,0.48676591304599104
3,3,300,20260829,1.0,obs,0.22532728701957827
3,3,300,20260829,1.0,pm,0.25639163581305197
3,3,300,20260829,1.0,cons,0.34327850295575907
3,3,300,20260829,1.0,loc,0.041
3,3,300,20260829,1.0,cons_full,0.3809076724890633
3,3,300,20260830,0.0,obs,0.5643194665054055
3,3,300,20260830,0.0,pm,0.5940644200393305
3,3,300,20260830,0.0,cons,0.45367166377997925
3,3,300,20260830,0.0,loc,0.14533333333333334
3,3,300,20260830,0.0,cons_full,0.4247763974251374
3,3,300,20260830,0.5,obs,0.4766755696398377
3,3,300,20260830,0.5,pm,0.516690080081229
3,3,300,20260830,0.5,cons,0.4826072902296069
3,3,300,20260830,0.5,loc,0.10866666666666665
3,3,300,20260830,0.5,cons_full,0.48657164465559405
3,3,300,20260830,1.0,obs,0.2242155599605187
3,3,300,20260830,1.0,pm,0.2640713572685773
3,3,300,20260830,1.0,cons,0.36742113106329866
3,3,300,20260830,1.0,loc,0.030333333333333337
3,3,300,20260830,1.0,cons_full,0.38149618633728666
3,4,400,20260826,0.0,obs,0.5672953585931256
3,4,400,20260826,0.0,pm,0.573420104044412
3,4,400,20260826,0.0,cons,0.4419742849593867
3,4,400,20260826,0.0,loc,0.1225
3,4,400,20260826,0.0,cons_full,0.4247763974251374
3,4,400,20260826,0.5,obs,0.5029825419203968
3,4,400,20260826,0.5,pm,0.529804529166362
3,4,400,20260826,0.5,cons,0.48217735187248095
3,4,400,20260826,0.5,loc,0.10575
3,4,400,20260826,0.5,cons_full,0.4876488217304923
3,4,400,20260826,1.0,obs,0.2499593086776723
3,4,400,20260826,1.0,pm,0.2937147141329184
3,4,400,20260826,1.0,cons,0.36806952330775505
3,4,400,20260826,1.0,loc,0.014750000000000001
3,4,400,20260826,1.0,cons_full,0.37825947758197226
3,4,400,20260827,0.0,obs,0.5672953585931256
3,4,400,20260827,0.0,pm,0.573420104044412
3,4,400,20260827,0.0,cons,0.4419742849593867
3,4,400,20260827,0.0,loc,0.1225
3,4,400,20260827,0.0,cons_full,0.4247763974251374
3,4,400,20260827,0.5,obs,0.5106097561416367
3,4,400,20260827,0.5,pm,0.5250823297985003
3,4,400,20260827,0.5,cons,0.48145723907537563
3,4,400,20260827,0.5,loc,0.10175000000000001
3,4,400,20260827,0.5,cons_full,0.48840922606165904
3,4,400,20260827,1.0,obs,0.2616708070543972
3,4,400,20260827,1.0,pm,0.2817781557335551
3,4,400,20260827,1.0,cons,0.3652068270330656
3,4,400,20260827,1.0,loc,0.026750000000000003
3,4,400,20260827,1.0,cons_full,0.3820972989531789
3,4,400,20260828,0.0,obs,0.5672953585931256
3,4,400,20260828,0.0,pm,0.573420104044412
3,4,400,20260828,0.0,cons,0.4419742849593867
3,4,400,20260828,0.0,loc,0.1225
3,4,400,20260828,0.0,cons_full,0.4247763974251374
3,4,400,20260828,0.5,obs,0.49889556880010766
3,4,400,20260828,0.5,pm,0.5182053881057513
3,4,400,20260828,0.5,cons,0.47745911579503236
3,4,400,20260828,0.5,loc,0.08925000000000001
3,4,400,20260828,0.5,cons_full,0.4862838912347319
3,4,400,20260828,1.0,obs,0.22150702843584213
3,4,400,20260828,1.0,pm,0.2509119142480515
3,4,400,20260828,1.0,cons,0.34480741565064077
3,4,400,20260828,1.0,loc,0.022750000000000003
3,4,400,20260828,1.0,cons_full,0.3757072454817988
3,4,400,20260829,0.0,obs,0.5672953585931256
3,4,400,20260829,0.0,pm,0.573420104044412
3,4,400,20260829,0.0,cons,0.4419742849593867
3,4,400,20260829,0.0,loc,0.1225
3,4,400,20260829,0.0,cons_full,0.4247763974251374
3,4,400,20260829,0.5,obs,0.5086076674429195
3,4,400,20260829,0.5,pm,0.5333637449837063
3,4,400,20260829,0.5,cons,0.47453795932903775
3,4,400,20260829,0.5,loc,0.10925000000000001
3,4,400,20260829,0.5,cons_full,0.48676591304599104
3,4,400,20260829,1.0,obs,0.2588568504718647
3,4,400,20260829,1.0,pm,0.2988909027701768
3,4,400,20260829,1.0,cons,0.3530017678230837
3,4,400,20260829,1.0,loc,0.037000000000000005
3,4,400,20260829,1.0,cons_full,0.3809076724890633
3,4,400,20260830,0.0,obs,0.5672953585931256
3,4,400,20260830,0.0,pm,0.573420104044412
3,4,400,20260830,0.0,cons,0.4419742849593867
3,4,400,20260830,0.0,loc,0.1225
3,4,400,20260830,0.0,cons_full,0.4247763974251374
3,4,400,20260830,0.5,obs,0.4931047600142729
3,4,400,20260830,0.5,pm,0.5146673052299704
3,4,400,20260830,0.5,cons,0.47668104897797503
3,4,400,20260830,0.5,loc,0.091
3,4,400,20260830,0.5,cons_full,0.48657164465559405
3,4,400,20260830,1.0,obs,0.23893973860483614
3,4,400,20260830,1.0,pm,0.27220797343165987
3,4,400,20260830,1.0,cons,0.36097985344853656
3,4,400,20260830,1.0,loc,0.02375
3,4,400,20260830,1.0,cons_full,0.38149618633728666
3,5,500,20260826,0.0,obs,0.5549141974185733
3,5,500,20260826,0.0,pm,
3,5,500,20260826,0.0,cons,0.44800907555005026
3,5,500,20260826,0.0,loc,0.1174
3,5,500,20260826,0.0,cons_full,0.4247763974251374
3,5,500,20260826,0.5,obs,0.48525014873913663
3,5,500,20260826,0.5,pm,
3,5,500,20260826,0.5,cons,0.488085410231401
3,5,500,20260826,0.5,loc,0.09519999999999999
3,5,500,20260826,0.5,cons_full,0.4876488217304923
3,5,500,20260826,1.0,obs,0.23244445276658837
3,5,500,20260826,1.0,pm,
3,5,500,20260826,1.0,cons,0.37025497006631186
3,5,500,20260826,1.0,loc,0.0088
3,5,500,20260826,1.0,cons_full,0.37825947758197226
3,5,500,20260827,0.0,obs,0.5549141974185733
3,5,500,20260827,0.0,pm,
3,5,500,20260827,0.0,cons,0.44800907555005026
3,5,500,20260827,0.0,loc,0.1174
3,5,500,20260827,0.0,cons_full,0.4247763974251374
3,5,500,20260827,0.5,obs,0.501111690414084
3,5,500,20260827,0.5,pm,
3,5,500,20260827,0.5,cons,0.48305958462656134
3,5,500,20260827,0.5,loc,0.09520000000000002
3,5,500,20260827,0.5,cons_full,0.48840922606165904
3,5,500,20260827,1.0,obs,0.25494733141176507
3,5,500,20260827,1.0,pm,
3,5,500,20260827,1.0,cons,0.35813489676484445
3,5,500,20260827,1.0,loc,0.019600000000000003
3,5,500,20260827,1.0,cons_full,0.3820972989531789
3,5,500,20260828,0.0,obs,0.5549141974185733
3,5,500,20260828,0.0,pm,
3,5,500,20260828,0.0,cons,0.44800907555005026
3,5,500,20260828,0.0,loc,0.1174
3,5,500,20260828,0.0,cons_full,0.4247763974251374
3,5,500,20260828,0.5,obs,0.4845545844884648
3,5,500,20260828,0.5,pm,
