100,200,300,400,500,600
0.1089627093925849,0.1573966860768748,0.2123809649728303,0.2183538397232034,0.2300639302905584,0.2328191355908056
0.1094297836637472,0.2263457645491433,0.2301289999251313,0.2450397671659445,0.2417820215287607,0.2331354343347146
0.110134225044125,0.1991214566821252,0.2356459710966285,0.2085989672677486,0.2455861120194833,0.2481236070974327
0.1157395084803174,0.1926299420301018,0.1808872056289828,0.2297767696550392,0.2479850216585515,0.2707999295749497
0.129001918912828,0.22822680574897,0.1940484248389097,0.2268044825101861,0.2281327383584629,0.2376245324672167
0.1292121255981429,0.2161580787545726,0.2101177743715122,0.2572294822219558,0.2452940121083069,0.2353718279823876
0.0857668733084622,0.1964057652652809,0.1663267680610307,0.2652716219501258,0.2422532593117084,0.2541113926248488
0.1050029672212492,0.2146735196347646,0.2230782541178797,0.2587849040855473,0.2388726661700891,0.2768311623770104
0.1342824100202541,0.1872992428888648,0.2020635785417713,0.2195754554719452,0.2367217518308684,0.2504763560353372
0.118815987988538,0.1875202561258996,0.2089985692373472,0.2394722317242433,0.2485057933483611,0.2610099389001679
