100,200,300,400,500,600
0.1034079000208043,0.1621040134453607,0.2526567229486569,0.2617849532214586,0.2679652316625402,0.2749191854164229
0.1137351718468049,0.1570738552243363,0.2158430210493615,0.2520184731051083,0.2633812690385932,0.2653835002384264
0.1145210637267396,0.1832145719505729,0.2223111509326919,0.2510049071798003,0.2723871756661855,0.2792401657562723
0.1184108068583115,0.2053130135678353,0.2515691584054099,0.2436529109035229,0.2708140803258863,0.2734065029611715
0.1292161788556595,0.1962780057132752,0.2413514384200049,0.2674079040268245,0.2792818555278164,0.3054347812884904
0.1288079156826628,0.1573229536385972,0.2265275598092734,0.2337670226106742,0.2395309090293708,0.2717217898097205
0.0888943031473018,0.1553355979040561,0.1994500390621557,0.2205051474402897,0.2442786039653679,0.2781921977040457
0.1065085123462446,0.2160894658339999,0.2435388783410667,0.2427609034344579,0.2374934035985508,0.2699057010345842
0.1337584577999295,0.1440469038911231,0.2254609717744622,0.2669162045551161,0.2722305814411647,0.2695914115804389
0.11872125661443,0.1997062634834085,0.2454582700631554,0.2364916829685647,0.2755810953839539,0.2788013403041856
