,biogpt_kernel,esm_kernel,node2vec_kernel,ops_A549_kernel,ops_HeLa_DMEM_kernel,ops_HeLa_HPLM_kernel,pops_kernel,rpe1_kernel
biogpt_kernel,1.0000001192092896,0.970515787601471,0.8460677862167358,0.7756960046964663,0.19641704715209876,0.15233882030241588,0.433192544495666,0.6121472120285034
esm_kernel,0.970515787601471,1.0000004768371582,0.840316116809845,0.7695643176562645,0.19612643482402028,0.15065925835655247,0.4164178966929582,0.6036931276321411
node2vec_kernel,0.8460677862167358,0.840316116809845,1.0000009536743164,0.683820369843508,0.21310492029688755,0.18109009358641617,0.46637026152290895,0.5546401143074036
ops_A549_kernel,0.7756960046964663,0.7695643176562645,0.683820369843508,1.0,0.18287598045388972,0.15745292372590727,0.3629449813204019,0.5111980256377315
ops_HeLa_DMEM_kernel,0.19641704715209876,0.19612643482402028,0.21310492029688755,0.18287598045388972,0.9999999999999996,0.42342299352509766,0.12845118190090163,0.14198439581280098
ops_HeLa_HPLM_kernel,0.15233882030241588,0.15065925835655247,0.18109009358641617,0.15745292372590727,0.42342299352509766,0.9999999999999998,0.12724492849383856,0.17031326586336826
pops_kernel,0.433192544495666,0.4164178966929582,0.46637026152290895,0.3629449813204019,0.12845118190090163,0.12724492849383856,1.0000000000000004,0.3795214495902751
rpe1_kernel,0.6121472120285034,0.6036931276321411,0.5546401143074036,0.5111980256377315,0.14198439581280098,0.17031326586336826,0.3795214495902751,1.0000419616699219
