100,200,300,400,500,600
0.1028450138844995,0.1665163755442364,0.1376598300890737,0.1947271951794655,0.2164014287750233,0.2404811862184831
0.1116129410751952,0.1988980605866326,0.2170122817974155,0.2592857439151255,0.2435996285744661,0.2666388148001626
0.1122711801470099,0.1589474655629975,0.22394241975517,0.195483932280632,0.2345300012604956,0.2581927998740007
0.1179154272415513,0.2095477560405337,0.2253678526343686,0.2102732463735042,0.2029718920802534,0.2614273616155639
0.1325526996792105,0.1624252429656808,0.1980806662732233,0.2008175011952508,0.231489391537166,0.2405258365773423
0.1308175814610719,0.1780346382357428,0.1899294105349022,0.2201131918520084,0.2244175360795838,0.2408504508936927
0.0885960153605171,0.1650940593133882,0.2120848062105323,0.2401502096497461,0.2120775975198812,0.2382117663209773
0.0988679037564908,0.1622705078215467,0.1862943607719707,0.2425535904297658,0.2238117564735887,0.2580145051826333
0.1349383688251274,0.1737180279447421,0.2129632115042673,0.2180577622059819,0.1982292814850332,0.2241170752829082
0.1248410307519037,0.1908298793307995,0.2126599365511199,0.2469760509039289,0.2695111129588756,0.2583523011669311
